date,part_id,part_name,category,location,state_code,is_holiday,is_shutdown,is_maintenance_campaign,demand,series_id
2024-11-01,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-11-02,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-11-03,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-11-04,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-11-05,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-11-06,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-07,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-08,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-11-09,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-11-10,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-11-11,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-12,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-11-13,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-14,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,5,DRV-BELT-A45 · Bremen
2024-11-15,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,4,DRV-BELT-A45 · Bremen
2024-11-16,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,1,DRV-BELT-A45 · Bremen
2024-11-17,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-11-18,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,4,DRV-BELT-A45 · Bremen
2024-11-19,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-20,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,4,DRV-BELT-A45 · Bremen
2024-11-21,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-22,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-11-23,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,1,DRV-BELT-A45 · Bremen
2024-11-24,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-11-25,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,1,DRV-BELT-A45 · Bremen
2024-11-26,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-27,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-28,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-29,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-11-30,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-12-01,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-12-02,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-12-03,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-12-04,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-12-05,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-12-06,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-12-07,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-12-08,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,1,DRV-BELT-A45 · Bremen
2024-12-09,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-12-10,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,4,DRV-BELT-A45 · Bremen
2024-12-11,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-12-12,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-12-13,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,1,DRV-BELT-A45 · Bremen
2024-12-14,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-12-15,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-12-16,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-12-17,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-12-18,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-12-19,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,3,DRV-BELT-A45 · Bremen
2024-12-20,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,1,DRV-BELT-A45 · Bremen
2024-12-21,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,1,DRV-BELT-A45 · Bremen
2024-12-22,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,0,DRV-BELT-A45 · Bremen
2024-12-23,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,0,0,2,DRV-BELT-A45 · Bremen
2024-12-24,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,1,0,1,DRV-BELT-A45 · Bremen
2024-12-25,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,1,1,0,0,DRV-BELT-A45 · Bremen
2024-12-26,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,1,1,0,0,DRV-BELT-A45 · Bremen
2024-12-27,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,1,0,0,DRV-BELT-A45 · Bremen
2024-12-28,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,1,0,0,DRV-BELT-A45 · Bremen
2024-12-29,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,1,0,1,DRV-BELT-A45 · Bremen
2024-12-30,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,1,0,1,DRV-BELT-A45 · Bremen
2024-12-31,DRV-BELT-A45,Drive belt A45,Drive,Bremen,HB,0,1,0,0,DRV-BELT-A45 · Bremen
2023-01-01,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,1,1,0,0,DRV-SPR-08 · Augsburg
2023-01-02,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,1,0,3,DRV-SPR-08 · Augsburg
2023-01-03,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-04,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-05,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-06,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,1,0,0,0,DRV-SPR-08 · Augsburg
2023-01-07,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-08,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-09,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-10,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-11,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-12,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-13,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-14,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-15,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-16,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-17,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-18,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-19,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-20,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-21,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-22,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-23,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-24,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-25,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-26,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-27,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-28,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-29,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-30,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-01-31,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-01,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-02,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-03,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,7,DRV-SPR-08 · Augsburg
2023-02-04,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-05,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-06,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-07,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-08,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-09,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-10,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-11,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-12,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-13,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-14,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-15,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-16,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-17,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,1,DRV-SPR-08 · Augsburg
2023-02-18,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-19,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-20,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-21,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-22,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-23,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,3,DRV-SPR-08 · Augsburg
2023-02-24,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-25,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-26,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-02-27,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,9,DRV-SPR-08 · Augsburg
2023-02-28,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,1,DRV-SPR-08 · Augsburg
2023-03-01,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,1,0,DRV-SPR-08 · Augsburg
2023-03-02,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,1,0,DRV-SPR-08 · Augsburg
2023-03-03,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,1,0,DRV-SPR-08 · Augsburg
2023-03-04,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,1,0,DRV-SPR-08 · Augsburg
2023-03-05,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,1,0,DRV-SPR-08 · Augsburg
2023-03-06,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,1,0,DRV-SPR-08 · Augsburg
2023-03-07,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,1,0,DRV-SPR-08 · Augsburg
2023-03-08,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,6,DRV-SPR-08 · Augsburg
2023-03-09,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-10,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-11,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-12,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,12,DRV-SPR-08 · Augsburg
2023-03-13,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-14,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-15,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-16,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-17,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,2,DRV-SPR-08 · Augsburg
2023-03-18,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-19,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,5,DRV-SPR-08 · Augsburg
2023-03-20,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-21,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-22,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-23,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-24,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-25,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-26,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-27,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-28,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-29,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,1,DRV-SPR-08 · Augsburg
2023-03-30,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-03-31,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-01,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-02,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-03,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-04,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-05,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-06,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,4,DRV-SPR-08 · Augsburg
2023-04-07,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,1,0,0,0,DRV-SPR-08 · Augsburg
2023-04-08,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,3,DRV-SPR-08 · Augsburg
2023-04-09,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-10,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,1,0,0,0,DRV-SPR-08 · Augsburg
2023-04-11,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-12,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-13,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-14,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,2,DRV-SPR-08 · Augsburg
2023-04-15,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-16,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-17,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-18,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-19,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-20,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-21,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-22,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-23,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,1,DRV-SPR-08 · Augsburg
2023-04-24,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-25,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,5,DRV-SPR-08 · Augsburg
2023-04-26,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-27,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,2,DRV-SPR-08 · Augsburg
2023-04-28,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-29,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-04-30,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-01,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,1,0,0,0,DRV-SPR-08 · Augsburg
2023-05-02,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-03,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-04,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-05,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,2,DRV-SPR-08 · Augsburg
2023-05-06,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-07,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-08,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-09,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-10,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-11,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-12,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-13,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-14,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-15,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,1,DRV-SPR-08 · Augsburg
2023-05-16,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-17,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-18,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,1,0,0,0,DRV-SPR-08 · Augsburg
2023-05-19,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-20,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-21,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-22,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,3,DRV-SPR-08 · Augsburg
2023-05-23,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-24,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-25,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,2,DRV-SPR-08 · Augsburg
2023-05-26,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,7,DRV-SPR-08 · Augsburg
2023-05-27,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-28,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-29,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,1,0,0,0,DRV-SPR-08 · Augsburg
2023-05-30,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-05-31,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-06-01,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
2023-06-02,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,9,DRV-SPR-08 · Augsburg
2023-06-03,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,1,DRV-SPR-08 · Augsburg
2023-06-04,DRV-SPR-08,Drive sprocket 08,Drive,Augsburg,BY,0,0,0,0,DRV-SPR-08 · Augsburg
